County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
King County,7/3/2021,148,1097,1245,283,368,318,196,64,14,2,2021/05/03 12:56:56
King County,14/3/2021,152,1327,1479,302,485,374,241,63,14,0,2021/05/03 12:56:56
King County,21/3/2021,240,1955,2195,480,795,504,322,75,18,1,2021/05/03 12:56:56
King County,28/3/2021,263,2008,2271,493,801,537,355,69,16,0,2021/05/03 12:56:56
King County,4/4/2021,296,2049,2345,499,870,558,333,62,23,0,2021/05/03 12:56:56
King County,11/4/2021,275,2481,2756,588,986,686,404,68,20,4,2021/05/03 12:56:56
King County,18/4/2021,265,2534,2799,627,949,726,394,80,22,1,2021/05/03 12:56:56
King County,25/4/2021,171,2349,2520,646,835,597,357,70,15,0,2021/05/03 12:56:56
King County,2/5/2021,0,7,7,1,2,1,2,1,0,0,2021/05/03 12:56:56
Kitsap County,1/3/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Kitsap County,8/3/2020,0,10,10,0,1,4,4,1,0,0,2021/05/03 12:56:56
Kitsap County,15/3/2020,0,21,21,1,6,4,7,3,0,0,2021/05/03 12:56:56
Kitsap County,22/3/2020,0,44,44,3,6,13,16,4,2,0,2021/05/03 12:56:56
Kitsap County,29/3/2020,0,49,49,1,14,10,12,9,3,0,2021/05/03 12:56:56
Kitsap County,5/4/2020,0,8,8,0,3,1,4,0,0,0,2021/05/03 12:56:56
Kitsap County,12/4/2020,0,9,9,1,2,2,1,2,1,0,2021/05/03 12:56:56
Kitsap County,19/4/2020,0,8,8,0,3,3,2,0,0,0,2021/05/03 12:56:56
Kitsap County,26/4/2020,0,2,2,1,1,0,0,0,0,0,2021/05/03 12:56:56
Kitsap County,3/5/2020,0,3,3,0,0,0,3,0,0,0,2021/05/03 12:56:56
Kitsap County,10/5/2020,0,4,4,0,3,0,1,0,0,0,2021/05/03 12:56:56
Kitsap County,17/5/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Kitsap County,24/5/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Kitsap County,31/5/2020,0,9,9,0,3,4,1,1,0,0,2021/05/03 12:56:56
Kitsap County,7/6/2020,0,14,14,4,2,3,2,2,1,0,2021/05/03 12:56:56
Kitsap County,14/6/2020,0,12,12,0,6,1,5,0,0,0,2021/05/03 12:56:56
Kitsap County,21/6/2020,0,43,43,6,15,8,8,3,3,0,2021/05/03 12:56:56
Kitsap County,28/6/2020,0,43,43,6,11,10,8,5,3,0,2021/05/03 12:56:56
Kitsap County,5/7/2020,0,68,68,9,25,14,13,5,2,0,2021/05/03 12:56:56
Kitsap County,12/7/2020,0,116,116,23,49,25,10,8,1,0,2021/05/03 12:56:56
Kitsap County,19/7/2020,0,122,122,22,53,20,16,6,4,1,2021/05/03 12:56:56
Kitsap County,26/7/2020,0,120,120,22,38,27,22,11,0,0,2021/05/03 12:56:56
Kitsap County,2/8/2020,0,73,73,6,29,18,10,10,0,0,2021/05/03 12:56:56
Kitsap County,9/8/2020,0,77,77,14,29,15,9,8,2,0,2021/05/03 12:56:56
Kitsap County,16/8/2020,0,101,101,8,25,33,21,10,4,0,2021/05/03 12:56:56
Kitsap County,23/8/2020,1,65,66,4,17,17,19,8,1,0,2021/05/03 12:56:56
Kitsap County,30/8/2020,0,47,47,7,17,8,9,6,0,0,2021/05/03 12:56:56
Kitsap County,6/9/2020,0,53,53,7,13,14,8,4,7,0,2021/05/03 12:56:56
Kitsap County,13/9/2020,0,28,28,7,7,5,3,2,4,0,2021/05/03 12:56:56
Kitsap County,20/9/2020,1,81,82,11,16,21,23,7,4,0,2021/05/03 12:56:56
Kitsap County,27/9/2020,2,95,97,11,26,18,25,11,6,0,2021/05/03 12:56:56
Kitsap County,4/10/2020,0,61,61,12,19,8,9,11,2,0,2021/05/03 12:56:56
Kitsap County,11/10/2020,1,63,64,10,14,15,17,5,3,0,2021/05/03 12:56:56
Kitsap County,18/10/2020,3,65,68,11,18,20,11,6,2,0,2021/05/03 12:56:56
Kitsap County,25/10/2020,4,150,154,44,33,23,35,17,2,0,2021/05/03 12:56:56
Kitsap County,1/11/2020,3,222,225,36,59,48,43,33,6,0,2021/05/03 12:56:56
Kitsap County,8/11/2020,12,228,240,35,79,49,42,26,9,0,2021/05/03 12:56:56
Kitsap County,15/11/2020,1,276,277,36,85,62,57,25,12,0,2021/05/03 12:56:56
Kitsap County,22/11/2020,11,267,278,52,72,55,64,22,13,0,2021/05/03 12:56:56
Kitsap County,29/11/2020,27,367,394,78,122,75,81,33,5,0,2021/05/03 12:56:56
Kitsap County,6/12/2020,21,271,292,59,102,67,46,14,4,0,2021/05/03 12:56:56
Kitsap County,13/12/2020,11,273,284,41,72,69,55,34,13,0,2021/05/03 12:56:56
Kitsap County,20/12/2020,8,258,266,28,65,49,60,46,18,0,2021/05/03 12:56:56
Kitsap County,27/12/2020,11,297,308,36,91,72,61,33,14,1,2021/05/03 12:56:56
Kitsap County,3/1/2021,14,389,403,53,116,75,70,48,41,0,2021/05/03 12:56:56
Kitsap County,10/1/2021,6,259,265,31,78,53,58,29,16,0,2021/05/03 12:56:56
Kitsap County,17/1/2021,9,237,246,31,77,40,40,26,32,0,2021/05/03 12:56:56
Kitsap County,24/1/2021,15,163,178,38,59,27,23,23,7,1,2021/05/03 12:56:56
Kitsap County,31/1/2021,47,175,222,45,70,31,48,20,8,0,2021/05/03 12:56:56
Kitsap County,7/2/2021,27,79,106,25,27,17,21,11,5,0,2021/05/03 12:56:56
Kitsap County,14/2/2021,36,75,111,26,27,28,19,6,5,0,2021/05/03 12:56:56
Kitsap County,21/2/2021,29,53,82,12,29,20,13,7,1,0,2021/05/03 12:56:56
Kitsap County,28/2/2021,28,81,109,18,32,19,27,11,2,0,2021/05/03 12:56:56
Kitsap County,7/3/2021,32,78,110,23,30,26,16,14,1,0,2021/05/03 12:56:56
Kitsap County,14/3/2021,28,93,121,25,30,26,30,9,1,0,2021/05/03 12:56:56
Kitsap County,21/3/2021,37,141,178,26,45,47,48,10,2,0,2021/05/03 12:56:56
Kitsap County,28/3/2021,50,194,244,35,82,52,54,19,2,0,2021/05/03 12:56:56
Kitsap County,4/4/2021,47,178,225,50,86,31,44,13,1,0,2021/05/03 12:56:56
Kitsap County,11/4/2021,57,265,322,64,116,66,49,18,9,0,2021/05/03 12:56:56
Kitsap County,18/4/2021,61,255,316,52,96,72,71,20,4,1,2021/05/03 12:56:56
Kitsap County,25/4/2021,42,167,209,40,78,49,27,12,3,0,2021/05/03 12:56:56
Kittitas County,1/3/2020,0,2,2,0,0,0,0,2,0,0,2021/05/03 12:56:56
Kittitas County,8/3/2020,0,2,2,0,0,1,1,0,0,0,2021/05/03 12:56:56
Kittitas County,15/3/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Kittitas County,22/3/2020,0,3,3,0,2,1,0,0,0,0,2021/05/03 12:56:56
Kittitas County,29/3/2020,0,5,5,0,2,1,0,2,0,0,2021/05/03 12:56:56
Kittitas County,5/4/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Kittitas County,26/4/2020,0,2,2,0,0,0,1,1,0,0,2021/05/03 12:56:56
Kittitas County,3/5/2020,0,25,25,0,12,4,8,1,0,0,2021/05/03 12:56:56
Kittitas County,10/5/2020,0,23,23,6,9,4,3,1,0,0,2021/05/03 12:56:56
Kittitas County,17/5/2020,0,20,20,7,2,5,5,1,0,0,2021/05/03 12:56:56
Kittitas County,24/5/2020,0,5,5,2,2,1,0,0,0,0,2021/05/03 12:56:56
Kittitas County,31/5/2020,0,2,2,0,2,0,0,0,0,0,2021/05/03 12:56:56
Kittitas County,7/6/2020,0,2,2,0,2,0,0,0,0,0,2021/05/03 12:56:56
Kittitas County,14/6/2020,0,12,12,2,4,5,1,0,0,0,2021/05/03 12:56:56
Kittitas County,21/6/2020,0,46,46,3,26,6,5,6,0,0,2021/05/03 12:56:56
Kittitas County,28/6/2020,0,41,41,5,26,5,3,1,1,0,2021/05/03 12:56:56
Kittitas County,5/7/2020,0,36,36,4,21,4,3,2,2,0,2021/05/03 12:56:56
Kittitas County,12/7/2020,0,104,104,2,32,15,6,18,31,0,2021/05/03 12:56:56
Kittitas County,19/7/2020,0,52,52,5,14,6,9,8,10,0,2021/05/03 12:56:56
Kittitas County,26/7/2020,0,29,29,2,6,8,4,4,5,0,2021/05/03 12:56:56
Kittitas County,2/8/2020,0,29,29,6,13,3,4,2,1,0,2021/05/03 12:56:56
Kittitas County,9/8/2020,0,17,17,2,10,3,2,0,0,0,2021/05/03 12:56:56
Kittitas County,16/8/2020,0,6,6,1,4,1,0,0,0,0,2021/05/03 12:56:56
Kittitas County,23/8/2020,0,3,3,0,3,0,0,0,0,0,2021/05/03 12:56:56
Kittitas County,30/8/2020,0,9,9,1,2,0,3,2,1,0,2021/05/03 12:56:56
Kittitas County,6/9/2020,0,22,22,4,9,4,3,1,1,0,2021/05/03 12:56:56
Kittitas County,13/9/2020,0,30,30,17,9,3,0,1,0,0,2021/05/03 12:56:56
Kittitas County,20/9/2020,0,21,21,5,13,1,1,0,1,0,2021/05/03 12:56:56
Kittitas County,27/9/2020,0,38,38,11,20,5,0,1,1,0,2021/05/03 12:56:56
Kittitas County,4/10/2020,4,65,69,28,27,8,2,3,1,0,2021/05/03 12:56:56
Kittitas County,11/10/2020,15,55,70,36,23,5,2,2,2,0,2021/05/03 12:56:56
Kittitas County,18/10/2020,7,44,51,22,15,5,6,2,1,0,2021/05/03 12:56:56
Kittitas County,25/10/2020,7,38,45,14,16,9,5,0,1,0,2021/05/03 12:56:56
Kittitas County,1/11/2020,6,45,51,4,19,4,11,10,2,1,2021/05/03 12:56:56
Kittitas County,8/11/2020,5,63,68,9,31,11,13,4,0,0,2021/05/03 12:56:56
Kittitas County,15/11/2020,3,124,127,23,49,20,29,6,0,0,2021/05/03 12:56:56
Kittitas County,22/11/2020,4,136,140,25,42,35,23,9,6,0,2021/05/03 12:56:56
Kittitas County,29/11/2020,5,135,140,31,35,30,29,13,2,0,2021/05/03 12:56:56
Kittitas County,6/12/2020,1,118,119,25,27,25,19,17,6,0,2021/05/03 12:56:56
Kittitas County,13/12/2020,2,150,152,18,33,30,39,24,8,0,2021/05/03 12:56:56
Kittitas County,20/12/2020,2,129,131,23,30,29,23,20,6,0,2021/05/03 12:56:56
Kittitas County,27/12/2020,0,139,139,35,36,28,18,15,7,0,2021/05/03 12:56:56
Kittitas County,3/1/2021,2,107,109,16,41,26,21,4,1,0,2021/05/03 12:56:56
Kittitas County,10/1/2021,3,67,70,17,21,14,11,5,2,0,2021/05/03 12:56:56
Kittitas County,17/1/2021,10,58,68,16,20,13,15,2,2,0,2021/05/03 12:56:56
Kittitas County,24/1/2021,6,42,48,6,23,9,5,3,2,0,2021/05/03 12:56:56
Kittitas County,31/1/2021,0,21,21,2,9,4,3,1,2,0,2021/05/03 12:56:56
Kittitas County,7/2/2021,6,22,28,12,3,8,4,1,0,0,2021/05/03 12:56:56
Kittitas County,14/2/2021,4,34,38,10,14,6,5,3,0,0,2021/05/03 12:56:56
Kittitas County,21/2/2021,0,37,37,15,13,3,6,0,0,0,2021/05/03 12:56:56
Kittitas County,28/2/2021,10,40,50,19,16,8,5,2,0,0,2021/05/03 12:56:56
Kittitas County,7/3/2021,8,41,49,10,12,6,11,8,2,0,2021/05/03 12:56:56
Kittitas County,14/3/2021,9,59,68,24,23,8,8,5,0,0,2021/05/03 12:56:56
Kittitas County,21/3/2021,5,39,44,13,13,12,4,2,0,0,2021/05/03 12:56:56
Kittitas County,28/3/2021,10,52,62,12,20,15,12,3,0,0,2021/05/03 12:56:56
Kittitas County,4/4/2021,5,50,55,10,24,10,8,3,0,0,2021/05/03 12:56:56
Kittitas County,11/4/2021,2,56,58,18,20,7,13,0,0,0,2021/05/03 12:56:56
Kittitas County,18/4/2021,2,49,51,7,16,14,12,2,0,0,2021/05/03 12:56:56
Kittitas County,25/4/2021,1,72,73,17,23,18,10,5,0,0,2021/05/03 12:56:56
Klickitat County,8/3/2020,0,2,2,0,0,1,0,1,0,0,2021/05/03 12:56:56
Klickitat County,15/3/2020,0,4,4,0,0,0,2,2,0,0,2021/05/03 12:56:56
Klickitat County,22/3/2020,0,3,3,0,0,0,1,1,1,0,2021/05/03 12:56:56
Klickitat County,29/3/2020,0,2,2,1,1,0,0,0,0,0,2021/05/03 12:56:56
Klickitat County,5/4/2020,0,3,3,0,0,0,0,1,2,0,2021/05/03 12:56:56
Klickitat County,12/4/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Klickitat County,26/4/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Klickitat County,3/5/2020,0,5,5,0,0,2,2,1,0,0,2021/05/03 12:56:56
Klickitat County,10/5/2020,0,2,2,1,0,1,0,0,0,0,2021/05/03 12:56:56
Klickitat County,24/5/2020,0,5,5,1,2,0,2,0,0,0,2021/05/03 12:56:56
Klickitat County,31/5/2020,0,10,10,1,2,3,4,0,0,0,2021/05/03 12:56:56
Klickitat County,7/6/2020,0,10,10,3,3,2,1,1,0,0,2021/05/03 12:56:56
Klickitat County,14/6/2020,0,6,6,1,0,4,1,0,0,0,2021/05/03 12:56:56
Klickitat County,21/6/2020,1,9,10,2,3,1,4,0,0,0,2021/05/03 12:56:56
Klickitat County,28/6/2020,0,16,16,5,3,4,2,1,1,0,2021/05/03 12:56:56
Klickitat County,5/7/2020,0,5,5,1,3,1,0,0,0,0,2021/05/03 12:56:56
Klickitat County,12/7/2020,0,6,6,0,1,2,1,1,1,0,2021/05/03 12:56:56
Klickitat County,19/7/2020,0,13,13,4,2,5,1,1,0,0,2021/05/03 12:56:56
Klickitat County,26/7/2020,1,6,7,1,3,1,1,0,1,0,2021/05/03 12:56:56
Klickitat County,2/8/2020,2,11,13,2,2,3,4,2,0,0,2021/05/03 12:56:56
Klickitat County,9/8/2020,9,41,50,5,30,4,10,1,0,0,2021/05/03 12:56:56
Klickitat County,16/8/2020,0,8,8,1,2,2,3,0,0,0,2021/05/03 12:56:56
Klickitat County,23/8/2020,3,13,16,4,5,3,2,2,0,0,2021/05/03 12:56:56
Klickitat County,30/8/2020,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Klickitat County,6/9/2020,0,6,6,4,1,1,0,0,0,0,2021/05/03 12:56:56
Klickitat County,13/9/2020,0,2,2,0,1,1,0,0,0,0,2021/05/03 12:56:56
Klickitat County,27/9/2020,0,5,5,1,0,1,1,2,0,0,2021/05/03 12:56:56
Klickitat County,4/10/2020,0,5,5,0,1,1,0,3,0,0,2021/05/03 12:56:56
Klickitat County,11/10/2020,0,3,3,0,1,0,2,0,0,0,2021/05/03 12:56:56
Klickitat County,18/10/2020,0,3,3,0,2,0,0,1,0,0,2021/05/03 12:56:56
Klickitat County,25/10/2020,0,3,3,0,0,2,0,1,0,0,2021/05/03 12:56:56
Klickitat County,1/11/2020,0,13,13,6,0,5,0,1,1,0,2021/05/03 12:56:56
Klickitat County,8/11/2020,0,14,14,1,3,3,4,3,0,0,2021/05/03 12:56:56
Klickitat County,15/11/2020,1,17,18,3,4,6,4,1,0,0,2021/05/03 12:56:56
Klickitat County,22/11/2020,12,27,39,5,11,15,4,4,0,0,2021/05/03 12:56:56
Klickitat County,29/11/2020,10,31,41,8,14,5,8,4,2,0,2021/05/03 12:56:56
Klickitat County,6/12/2020,20,43,63,5,11,18,23,5,1,0,2021/05/03 12:56:56
Klickitat County,13/12/2020,20,27,47,8,13,11,12,2,0,1,2021/05/03 12:56:56
Klickitat County,20/12/2020,7,33,40,5,9,11,10,4,1,0,2021/05/03 12:56:56
Klickitat County,27/12/2020,2,28,30,1,8,7,3,9,2,0,2021/05/03 12:56:56
Klickitat County,3/1/2021,7,29,36,4,10,10,10,2,0,0,2021/05/03 12:56:56
Klickitat County,10/1/2021,3,24,27,1,9,6,8,1,1,1,2021/05/03 12:56:56
Klickitat County,17/1/2021,1,19,20,4,7,5,4,0,0,0,2021/05/03 12:56:56
Klickitat County,24/1/2021,5,14,19,4,3,2,3,6,1,0,2021/05/03 12:56:56
Klickitat County,31/1/2021,8,5,13,1,5,4,2,1,0,0,2021/05/03 12:56:56
Klickitat County,7/2/2021,7,8,15,3,6,3,1,2,0,0,2021/05/03 12:56:56
Klickitat County,14/2/2021,3,6,9,3,3,1,1,0,1,0,2021/05/03 12:56:56
Klickitat County,21/2/2021,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Klickitat County,28/2/2021,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Klickitat County,7/3/2021,0,4,4,0,2,2,0,0,0,0,2021/05/03 12:56:56
Klickitat County,14/3/2021,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Klickitat County,21/3/2021,0,4,4,2,0,0,2,0,0,0,2021/05/03 12:56:56
Klickitat County,28/3/2021,0,2,2,0,0,0,0,1,1,0,2021/05/03 12:56:56
Klickitat County,4/4/2021,1,5,6,0,1,1,2,1,0,1,2021/05/03 12:56:56
Klickitat County,11/4/2021,1,12,13,1,2,5,4,1,0,0,2021/05/03 12:56:56
Klickitat County,18/4/2021,0,9,9,3,3,1,0,2,0,0,2021/05/03 12:56:56
Klickitat County,25/4/2021,0,5,5,0,3,0,1,1,0,0,2021/05/03 12:56:56
Lewis County,8/3/2020,0,1,1,0,0,0,0,0,1,0,2021/05/03 12:56:56
Lewis County,15/3/2020,0,3,3,0,1,0,1,0,1,0,2021/05/03 12:56:56
Lewis County,22/3/2020,0,6,6,0,0,2,2,2,0,0,2021/05/03 12:56:56
Lewis County,29/3/2020,0,6,6,0,0,0,1,4,1,0,2021/05/03 12:56:56
Lewis County,5/4/2020,0,3,3,0,0,0,0,2,1,0,2021/05/03 12:56:56
Lewis County,12/4/2020,0,2,2,0,1,1,0,0,0,0,2021/05/03 12:56:56
Lewis County,19/4/2020,0,7,7,0,1,2,1,3,0,0,2021/05/03 12:56:56
Lewis County,3/5/2020,0,2,2,0,0,2,0,0,0,0,2021/05/03 12:56:56
Lewis County,10/5/2020,0,4,4,0,1,0,3,0,0,0,2021/05/03 12:56:56
Lewis County,24/5/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Lewis County,7/6/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Lewis County,14/6/2020,0,14,14,0,9,0,3,1,1,0,2021/05/03 12:56:56
Lewis County,21/6/2020,0,23,23,1,6,10,6,0,0,0,2021/05/03 12:56:56
Lewis County,28/6/2020,0,15,15,1,6,4,2,2,0,0,2021/05/03 12:56:56
Lewis County,5/7/2020,0,24,24,3,5,4,6,5,1,0,2021/05/03 12:56:56
Lewis County,12/7/2020,0,28,28,4,4,14,3,2,1,0,2021/05/03 12:56:56
Lewis County,19/7/2020,0,34,34,2,18,8,4,1,1,0,2021/05/03 12:56:56
Lewis County,26/7/2020,0,25,25,10,7,3,2,3,0,0,2021/05/03 12:56:56
Lewis County,2/8/2020,0,40,40,9,8,12,5,1,5,0,2021/05/03 12:56:56
Lewis County,9/8/2020,2,48,50,12,19,10,6,2,1,0,2021/05/03 12:56:56
Lewis County,16/8/2020,4,34,38,7,11,15,4,0,1,0,2021/05/03 12:56:56
Lewis County,23/8/2020,3,22,25,2,5,9,4,3,2,0,2021/05/03 12:56:56
Lewis County,30/8/2020,0,63,63,6,31,11,12,2,1,0,2021/05/03 12:56:56
Lewis County,6/9/2020,4,37,41,5,17,6,10,2,1,0,2021/05/03 12:56:56
Lewis County,13/9/2020,1,43,44,3,9,7,10,7,8,0,2021/05/03 12:56:56
Lewis County,20/9/2020,5,65,70,2,10,10,17,15,16,0,2021/05/03 12:56:56
Lewis County,27/9/2020,15,60,75,7,13,16,13,17,8,1,2021/05/03 12:56:56
Lewis County,4/10/2020,5,36,41,12,6,7,5,9,2,0,2021/05/03 12:56:56
Lewis County,11/10/2020,2,37,39,6,8,6,12,6,1,0,2021/05/03 12:56:56
Lewis County,18/10/2020,1,46,47,9,13,12,9,3,1,0,2021/05/03 12:56:56
Lewis County,25/10/2020,2,50,52,8,16,12,9,6,1,0,2021/05/03 12:56:56
Lewis County,1/11/2020,11,70,81,15,14,21,19,12,0,0,2021/05/03 12:56:56
Lewis County,8/11/2020,16,111,127,25,26,30,23,15,7,1,2021/05/03 12:56:56
Lewis County,15/11/2020,27,146,173,31,47,36,31,21,6,1,2021/05/03 12:56:56
Lewis County,22/11/2020,27,151,178,35,39,47,31,20,6,0,2021/05/03 12:56:56
Lewis County,29/11/2020,69,249,318,71,77,72,62,29,7,0,2021/05/03 12:56:56
Lewis County,6/12/2020,31,200,231,30,53,84,35,17,12,0,2021/05/03 12:56:56
Lewis County,13/12/2020,39,219,258,51,61,66,42,25,13,0,2021/05/03 12:56:56
Lewis County,20/12/2020,30,132,162,31,47,39,21,17,6,1,2021/05/03 12:56:56
Lewis County,27/12/2020,34,186,220,39,67,42,43,26,3,0,2021/05/03 12:56:56
Lewis County,3/1/2021,35,200,235,27,71,48,54,27,8,0,2021/05/03 12:56:56
Lewis County,10/1/2021,42,185,227,27,46,46,59,39,10,0,2021/05/03 12:56:56
Lewis County,17/1/2021,13,152,165,36,31,28,39,26,5,0,2021/05/03 12:56:56
Lewis County,24/1/2021,42,120,162,29,49,31,34,17,2,0,2021/05/03 12:56:56
Lewis County,31/1/2021,15,110,125,15,36,22,24,21,7,0,2021/05/03 12:56:56
Lewis County,7/2/2021,20,71,91,12,17,18,22,16,6,0,2021/05/03 12:56:56
Lewis County,14/2/2021,33,67,100,16,28,22,20,8,6,0,2021/05/03 12:56:56
Lewis County,21/2/2021,26,44,70,8,22,10,16,8,6,0,2021/05/03 12:56:56
Lewis County,28/2/2021,21,35,56,12,9,11,9,9,6,0,2021/05/03 12:56:56
Lewis County,7/3/2021,20,35,55,6,11,13,15,6,4,0,2021/05/03 12:56:56
Lewis County,14/3/2021,6,20,26,0,5,8,9,4,0,0,2021/05/03 12:56:56
Lewis County,21/3/2021,10,40,50,5,13,11,12,4,4,1,2021/05/03 12:56:56
Lewis County,28/3/2021,30,46,76,10,18,19,16,3,5,5,2021/05/03 12:56:56
Lewis County,4/4/2021,35,59,94,22,26,16,14,11,5,0,2021/05/03 12:56:56
Lewis County,11/4/2021,27,58,85,21,22,19,18,5,0,0,2021/05/03 12:56:56
Lewis County,18/4/2021,21,52,73,11,18,17,20,6,1,0,2021/05/03 12:56:56
Lewis County,25/4/2021,26,63,89,26,19,19,15,9,1,0,2021/05/03 12:56:56
Lewis County,2/5/2021,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Lincoln County,8/3/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Lincoln County,5/4/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Lincoln County,21/6/2020,0,2,2,0,0,0,2,0,0,0,2021/05/03 12:56:56
Lincoln County,12/7/2020,0,2,2,0,0,1,1,0,0,0,2021/05/03 12:56:56
Lincoln County,19/7/2020,0,5,5,1,2,0,1,1,0,0,2021/05/03 12:56:56
Lincoln County,26/7/2020,0,6,6,2,1,0,1,2,0,0,2021/05/03 12:56:56
Lincoln County,2/8/2020,0,10,10,2,2,3,3,0,0,0,2021/05/03 12:56:56
Lincoln County,9/8/2020,0,4,4,0,0,0,0,2,0,2,2021/05/03 12:56:56
Lincoln County,30/8/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Lincoln County,6/9/2020,0,5,5,2,1,0,2,0,0,0,2021/05/03 12:56:56
Lincoln County,13/9/2020,0,2,2,0,0,0,0,2,0,0,2021/05/03 12:56:56
Lincoln County,20/9/2020,0,10,10,2,1,4,2,1,0,0,2021/05/03 12:56:56
Lincoln County,27/9/2020,0,10,10,3,0,4,0,1,0,2,2021/05/03 12:56:56
Lincoln County,4/10/2020,0,3,3,0,1,1,1,0,0,0,2021/05/03 12:56:56
Lincoln County,11/10/2020,0,4,4,0,0,1,1,2,0,0,2021/05/03 12:56:56
Lincoln County,18/10/2020,0,9,9,0,1,1,5,2,0,0,2021/05/03 12:56:56
Lincoln County,25/10/2020,0,7,7,0,1,2,4,0,0,0,2021/05/03 12:56:56
Lincoln County,1/11/2020,1,5,6,1,1,1,3,0,0,0,2021/05/03 12:56:56
Lincoln County,8/11/2020,0,35,35,6,3,6,4,2,13,1,2021/05/03 12:56:56
Lincoln County,15/11/2020,3,33,36,2,9,8,9,4,4,0,2021/05/03 12:56:56
Lincoln County,22/11/2020,1,19,20,0,3,6,5,5,1,0,2021/05/03 12:56:56
Lincoln County,29/11/2020,1,20,21,2,3,6,6,2,2,0,2021/05/03 12:56:56
Lincoln County,6/12/2020,0,17,17,0,5,3,3,5,1,0,2021/05/03 12:56:56
Lincoln County,13/12/2020,0,9,9,2,2,3,0,2,0,0,2021/05/03 12:56:56
